Cycle#,ChargeOhms,DischargeOhms,MaxV,MinV,MaxOCV,MinOCV,CoulombicEff,EnergyEff,ChargeCapacity(AHrs),DischargeCapacity(AHrs),ChargeEnergy(WHrs),DischargeEnergy(WHrs)
298,0.148162451439,0.130361766147,1.67047,1.08421,1.52238,1.21462,0.952365138724,0.746808622789,1.05002872822,1.00001075541,1.57569644354,1.17674369093
299,0.148772749875,0.130925733472,1.67413,1.08299,1.52543,1.21401,0.952230810015,0.746158359688,1.05016950446,1.00000375788,1.57670474687,1.17647142764
300,0.149639752447,0.131188316618,1.67901,1.08177,1.52939,1.2131,0.952382218908,0.745031659863,1.05000240147,1.00000361697,1.57790801441,1.17559142709
301,0.151322040415,0.132097334878,1.6851,1.08025,1.53396,1.21249,0.952383588706,0.743606221433,1.05000018221,1.00000294167,1.57977115808,1.17472766159
302,0.152789259714,0.13210732409,1.69058,1.08085,1.53792,1.2131,0.952403460441,0.742363760963,1.05000599796,1.00002934594,1.58230430656,1.17464537601
303,0.152789259714,0.132049848219,1.69089,1.08116,1.53823,1.2134,0.95237104397,0.742362353402,1.05002243489,1.00001096251,1.58277732677,1.17499430121
304,0.152134393719,0.131797658529,1.68937,1.08207,1.53731,1.21401,0.952375759559,0.742995832903,1.0500105526,1.00000459758,1.58225049696,1.17560552585
305,0.151868480735,0.131797658529,1.68662,1.08238,1.53488,1.21432,0.952354743006,0.743622024984,1.05003095684,1.00000196205,1.58134089522,1.17591991869
306,0.150293493518,0.131535294588,1.68144,1.08299,1.53122,1.21462,0.952387939087,0.744889090946,1.05001738209,1.00002389054,1.57984656268,1.17681046991
307,0.150347193726,0.131535294588,1.68114,1.08238,1.53092,1.21401,0.952384896393,0.744739575793,1.05002309321,1.00002613484,1.57933603353,1.17619404765
308,0.15096771869,0.131281425872,1.68236,1.08238,1.53152,1.21371,0.95236947301,0.744640388818,1.05003226118,1.00001867122,1.57947204598,1.17613867845
309,0.15096771869,0.131487992968,1.68358,1.08177,1.53274,1.2134,0.952527479628,0.74446325325,1.05001486801,1.0001680158,1.57964976917,1.17599120615
310,0.151267972705,0.131797658529,1.6851,1.08116,1.53396,1.2131,0.952368692095,0.743944936577,1.05002135033,1.00000746009,1.58012472084,1.17552578523
311,0.151878489202,0.132097334878,1.68876,1.08025,1.53701,1.21249,0.952363206735,0.743113498382,1.05001998969,1.00000040452,1.5811920043,1.17500512193
312,0.152188751684,0.132049848219,1.68998,1.08025,1.53792,1.21249,0.952358614633,0.742605384117,1.05002589163,1.00000120348,1.58199614647,1.17479885602
313,0.152533497798,0.132059833839,1.6918,1.07994,1.53945,1.21219,0.952418241084,0.742254054746,1.05000228312,1.00004132762,1.58251544883,1.1746285086
314,0.152533497798,0.132059833839,1.69241,1.08055,1.54006,1.2128,0.952385440237,0.742332205119,1.05001113341,1.00001531554,1.58281228821,1.1749725362
315,0.152543509842,0.131797658529,1.69028,1.08146,1.53792,1.2134,0.952383965458,0.74299588063,1.05002011027,1.00002231643,1.58227851726,1.17562642033
316,0.150903791954,0.131235510432,1.6854,1.08268,1.53457,1.21401,0.952364716856,0.744190834916,1.0500208562,1.00000281541,1.58075882725,1.17638623145
317,0.150903791954,0.13097154053,1.68266,1.0836,1.53183,1.21462,0.952359755711,0.745003900182,1.05002532399,1.00000186105,1.57961370289,1.17681836943
318,0.149383048311,0.130671651489,1.6784,1.08329,1.52909,1.21401,0.952434089247,0.745669592896,1.05000759823,1.00006303053,1.57822787843,1.17683653961
319,0.149383048311,0.130625949316,1.67779,1.08268,1.52848,1.2134,0.952419203084,0.745741261966,1.05001143277,1.00005105203,1.57768891441,1.17654772202
320,0.149383048311,0.131281425872,1.67809,1.08207,1.52878,1.2134,0.95241136518,0.745713755767,1.05000836041,1.00003989599,1.57770136524,1.17651361055
321,0.149383048311,0.131188316618,1.6787,1.08177,1.52939,1.2131,0.952393707383,0.745457064959,1.05003173282,1.00004361489,1.57783475773,1.17620806748
322,0.150303498411,0.131188316618,1.68236,1.08116,1.53213,1.21249,0.952389219802,0.74474220479,1.05002234605,1.00002996292,1.57864377146,1.17568264294
323,0.151213943618,0.131497982179,1.68632,1.08055,1.53518,1.21219,0.952381952317,0.743880935627,1.05000579304,1.00000656712,1.57982634717,1.17520270126
324,0.151622401749,0.131797658529,1.68845,1.08025,1.53701,1.21219,0.952383321082,0.743351153018,1.05000859239,1.00001067038,1.58077559757,1.17507136311
325,0.151824242054,0.131545287393,1.68906,1.08116,1.53731,1.2128,0.952378015334,0.743508685596,1.0500106059,1.00000701692,1.5811090239,1.17556829214
326,0.150347193726,0.131235510432,1.68388,1.08268,1.53366,1.21401,0.952370129562,0.744757286457,1.05001830399,1.00000606821,1.57997049799,1.17669454076
327,0.149983341854,0.130671651489,1.68083,1.08268,1.53092,1.2134,0.952392911739,0.745317903457,1.05001236342,1.00002433216,1.57873096786,1.17665645509
328,0.149436423214,0.13097154053,1.67809,1.08299,1.52878,1.21401,0.952395923074,0.745877355079,1.05000597867,1.00002141329,1.5777553251,1.17681196885
329,0.148772749875,0.130671651489,1.67596,1.08299,1.52726,1.21371,0.952363682865,0.746261154197,1.05003583903,1.0000159988,1.57708963522,1.17692073145
330,0.148772749875,0.130981536831,1.67383,1.08207,1.52513,1.2131,0.952425367982,0.746453982768,1.05000108838,1.00004767298,1.57627217566,1.17661464345
331,0.148462598211,0.130671651489,1.67504,1.08238,1.52665,1.2131,0.952362452277,0.746296535745,1.05002441558,1.00000382737,1.57643725208,1.17648966005
332,0.148515644235,0.131235510432,1.67565,1.08207,1.52726,1.2134,0.952382603442,0.746140937934,1.05001474391,1.00001577546,1.57668387199,1.17642838307
333,0.149126160732,0.130935726277,1.67809,1.08146,1.52909,1.21249,0.952377937228,0.745628372225,1.05001810753,1.0000140793,1.57725063398,1.17604282281
334,0.150046939711,0.13119830583,1.68144,1.08085,1.53152,1.21219,0.952393300595,0.744952265082,1.05000465652,1.00001740046,1.57823627428,1.17571068736
335,0.150957710223,0.131497982179,1.6851,1.08055,1.53427,1.21219,0.952389818188,0.744189906802,1.05000827629,1.00001719135,1.57938624776,1.17536330453
336,0.150046939711,0.130625949316,1.68266,1.08299,1.53274,1.21371,0.952392237256,0.745163611824,1.05001110192,1.0000224225,1.57905996728,1.1766580285
337,0.149126160732,0.13119830583,1.6787,1.08146,1.5297,1.2128,0.952392028081,0.745296895499,1.05000532045,1.00001669664,1.57784913626,1.17596606282
338,0.149683195082,0.130888640269,1.68053,1.08177,1.53092,1.2128,0.952378790174,0.745375769973,1.05000669974,1.00000411038,1.5779915626,1.17619667598
339,0.149383048311,0.130625949316,1.6784,1.08238,1.52909,1.2131,0.952389498814,0.745801273523,1.04999998138,1.00000895602,1.57764314017,1.1766082631
340,0.148772749875,0.130625949316,1.67718,1.08238,1.52848,1.2131,0.952367442928,0.746016175982,1.05001971852,1.00000459435,1.57722737677,1.17663713628
341,0.148825906717,0.130625949316,1.67748,1.08177,1.52878,1.21249,0.952366214634,0.745833484651,1.05002515069,1.00000847804,1.57712225472,1.17627058696
342,0.149436423214,0.130981536831,1.67931,1.08146,1.53,1.21249,0.952383737269,0.745596485259,1.0500235992,1.00002539963,1.57748802948,1.17616953032
343,0.149790197608,0.131188316618,1.68083,1.08025,1.53122,1.21158,0.952399503769,0.745012476646,1.05000540965,1.00002463111,1.57792914854,1.17557690293
344,0.150957710223,0.131487992968,1.6854,1.07964,1.53457,1.21127,0.952352849002,0.744053618609,1.05003212937,1.00000108995,1.57927754969,1.17506717563
345,0.151267972705,0.131750279597,1.68693,1.07964,1.53579,1.21158,0.952383752355,0.74366328603,1.05002153383,1.00002344844,1.58005019554,1.17502532051
346,0.152178743217,0.131797658529,1.69028,1.07964,1.53823,1.21158,0.952362363175,0.743260004633,1.05002321631,1.00000259167,1.58093423471,1.17504518662
347,0.150957710223,0.131497982179,1.68693,1.08085,1.5361,1.21249,0.952365688928,0.743909744006,1.05002585798,1.00000859963,1.58036665496,1.17565015373
348,0.150347193726,0.131545287393,1.68327,1.08055,1.53305,1.21219,0.952397207705,0.744589909591,1.05000094572,1.00001796879,1.57911548073,1.17579345303
349,0.149993346747,0.131188316618,1.68205,1.08116,1.53213,1.21249,0.952361225233,0.745047241518,1.05002274578,1.00000094869,1.57873161603,1.17622963562
350,0.149383048311,0.130935726277,1.6787,1.08146,1.52939,1.21249,0.952389125008,0.745607747255,1.05000643524,1.00001471011,1.57783001106,1.1764422801
351,0.149136169199,0.131235510432,1.67779,1.08116,1.52878,1.21249,0.952547047212,0.745854854743,1.05000823668,1.0001822454,1.57721538061,1.17637374861
352,0.149383048311,0.130888640269,1.6787,1.08085,1.52939,1.21188,0.952394319182,0.745547994927,1.05002491213,1.00003776131,1.57724595508,1.17591255932
353,0.149426414747,0.131141156734,1.68022,1.08055,1.53092,1.21188,0.952386074849,0.745226874172,1.05000849655,1.00001347059,1.57766223044,1.17571629249
354,0.149993346747,0.131497982179,1.68175,1.07994,1.53183,1.21158,0.952387660564,0.74488494094,1.0500170138,1.00002324733,1.5781902017,1.17557011519
355,0.150046939711,0.131141156734,1.68327,1.08025,1.53335,1.21158,0.952382826941,0.744523774867,1.05001839496,1.00001948733,1.57875466855,1.17542038542
356,0.150711305701,0.131188316618,1.6851,1.07964,1.53457,1.21097,0.952382271409,0.744162477983,1.05000244975,1.00000371808,1.57917723917,1.17516444748
357,0.151932775128,0.131750279597,1.68967,1.07872,1.53792,1.21066,0.952398304493,0.743094230365,1.05000096637,1.00001914008,1.58053792406,1.17448861224
358,0.151267972705,0.131450710976,1.68815,1.07994,1.53701,1.21158,0.952383677443,0.743617332847,1.05000868806,1.00001113568,1.58049483679,1.17528335511
359,0.150347193726,0.131450710976,1.68571,1.07994,1.53549,1.21158,0.952395848454,0.744060275938,1.05002387942,1.00003838353,1.57984215882,1.17549779263
360,0.150647447741,0.131440725355,1.68662,1.07964,1.5361,1.21127,0.952368541889,0.743935419979,1.05001887014,1.00000494031,1.5799135012,1.17535361405
361,0.150957710223,0.131750279597,1.68632,1.07933,1.53549,1.21127,0.952363684495,0.74396687114,1.05002138421,1.00000223426,1.57971204299,1.17525342592
362,0.149126160732,0.129360290886,1.6851,1.08116,1.5361,1.21066,0.952380949902,0.745118622554,1.05000105137,1.0000009987,1.57942283935,1.17685737049
363,0.149489836273,0.129360290886,1.68754,1.08055,1.53823,1.21005,0.95237169644,0.745647404855,1.05002187786,1.00001111711,1.57814379478,1.17673882506
364,0.149746685696,0.129613356766,1.68937,1.07964,1.53975,1.20944,0.952394400873,0.745139336192,1.05001583508,1.00002920216,1.57872256226,1.17636828207
365,0.150657456208,0.129922911008,1.69363,1.07933,1.5431,1.20944,0.95239727545,0.744032159361,1.05000927543,1.00002597312,1.5802866876,1.17578411659
366,0.151322040415,0.129922911008,1.69546,1.07933,1.54432,1.20944,0.952380469477,0.743736010009,1.05000918825,1.00000824366,1.58112287826,1.17593802081
367,0.15156822672,0.130185665802,1.69668,1.07872,1.54524,1.20914,0.952406879473,0.743349078748,1.05000840299,1.00003522651,1.5815712734,1.17565954906
368,0.152233136463,0.130222479629,1.6982,1.07842,1.54615,1.20883,0.952380120913,0.74294142166,1.05001834048,1.00001659406,1.58228415472,1.17554443938
369,0.152233136463,0.130279298358,1.69912,1.07872,1.54707,1.20914,0.952364179625,0.742749559042,1.05002537866,1.00000655833,1.58263288893,1.17549988038
370,0.151922763084,0.129922911008,1.69881,1.07933,1.54707,1.20944,0.952369078603,0.743063366064,1.05003053043,1.00001660877,1.58238323252,1.17581101116
371,0.151011667035,0.129613356766,1.69607,1.08025,1.54524,1.21005,0.952388092597,0.743929494895,1.05000986357,1.00001689117,1.58170175851,1.17667459028
372,0.150657456208,0.129623342387,1.69455,1.07994,1.54402,1.20975,0.952423502679,0.74422927259,1.05001400543,1.00005801692,1.58088139655,1.1765382118
373,0.150711305701,0.129876222799,1.69485,1.07933,1.54432,1.20944,0.952416451653,0.744265389574,1.05000347618,1.00004058501,1.58090031001,1.17660938511
374,0.150410944366,0.129669956447,1.69394,1.08085,1.54371,1.21066,0.952378214725,0.744677742774,1.05001594289,1.00001230912,1.58107209226,1.17738919682
375,0.149746685696,0.129613356766,1.6915,1.08025,1.54188,1.21005,0.952382222002,0.745117660859,1.05000099496,1.00000228069,1.57968367961,1.17705020825
376,0.150100570987,0.129623342387,1.69272,1.07994,1.5428,1.20975,0.952360192395,0.744843084961,1.05002687552,1.00000379719,1.5798178214,1.17671637977
377,0.150100570987,0.129576761829,1.69302,1.07994,1.5431,1.20975,0.952376292548,0.744821325072,1.05002014071,1.00001428871,1.57986355925,1.17671606964
378,0.150711305701,0.130222479629,1.69424,1.07781,1.54371,1.20822,0.952391402631,0.743844948003,1.05000922753,1.00001976099,1.58033606748,1.17552499995
379,0.151622401749,0.13023246525,1.6979,1.07872,1.54646,1.20914,0.952414230763,0.743604274931,1.05000000292,1.00003494509,1.58147334353,1.17599033894
380,0.150701293656,0.129623342387,1.69637,1.07933,1.54585,1.20914,0.952376009448,0.743945706737,1.05000647973,1.00000098106,1.58117973162,1.17631187291
381,0.150410944366,0.129669956447,1.69455,1.07994,1.54432,1.20975,0.95238739715,0.744499121914,1.0500081102,1.00001449106,1.58066289349,1.17680213624
382,0.150711305701,0.129313788145,1.69363,1.08025,1.5431,1.20975,0.952365594626,0.74483402195,1.05003872719,1.0000207568,1.58030930612,1.1770681364
383,0.149489836273,0.129313788145,1.69241,1.07964,1.5431,1.20914,0.952395152584,0.744932867367,1.05005198481,1.0000644203,1.57984660047,1.17687965809
384,0.149790197608,0.129313788145,1.6918,1.08055,1.54219,1.21005,0.952390073401,0.745387955678,1.05001205706,1.00002106009,1.57956179531,1.17738633747
385,0.149436423214,0.129360290886,1.69028,1.08025,1.54097,1.20975,0.952404411697,0.74559261552,1.05000829019,1.0000325279,1.5788780852,1.17719984113
386,0.149683195082,0.129004233903,1.69089,1.08025,1.54128,1.20944,0.952397908221,0.745519578634,1.05000136059,1.00001909945,1.57885185333,1.17706496842
387,0.149746685696,0.129313788145,1.6915,1.07964,1.54188,1.20914,0.952377999965,0.745235183397,1.050028704,1.00002423702,1.57920513284,1.17687922679
388,0.150410944366,0.129004233903,1.69272,1.07964,1.54249,1.20883,0.952372255315,0.745041441077,1.05001293381,1.00000318588,1.57942422328,1.17673649938
389,0.150100570987,0.129060614536,1.69333,1.07994,1.54341,1.20914,0.952369500024,0.744949705411,1.05002008754,1.00000710579,1.57977743574,1.17685473537
390,0.149790197608,0.129014219524,1.6918,1.08055,1.54219,1.20975,0.95238987868,0.74540400226,1.05002392627,1.00003215975,1.57938283813,1.17727828864
391,0.150100570987,0.129004233903,1.69272,1.07964,1.5428,1.20883,0.952393573841,0.745106798027,1.05000075839,1.00001397482,1.57932020634,1.176762222
392,0.149436423214,0.129004233903,1.6915,1.08025,1.54219,1.20944,0.952368238864,0.745436688719,1.05002285538,1.00000841755,1.57902012248,1.17705953152
393,0.148879101559,0.129107042929,1.68937,1.08085,1.54067,1.21005,0.952350185809,0.746083176522,1.05004296881,1.00000861645,1.57857734523,1.17775000012
394,0.148578740224,0.128807258774,1.68754,1.08085,1.53914,1.20975,0.952368495602,0.746416576608,1.05001663361,1.00000276171,1.57766443668,1.17759488787
395,0.149189474938,0.128750948975,1.68876,1.07994,1.53975,1.20883,0.952070501814,0.745743586643,1.0504021818,1.00005693233,1.57850433417,1.1771594837
396,0.149436423214,0.128750948975,1.69028,1.07994,1.54097,1.20883,0.952372823172,0.745723668167,1.05001116926,1.00000210163,1.5783593508,1.17701992477
397,0.149489836273,0.129613356766,1.6915,1.07903,1.54219,1.20883,0.952380847208,0.7452800238,1.05000285749,1.00000261099,1.57884140746,1.17667896173
398,0.150711305701,0.129623342387,1.69516,1.07811,1.54463,1.20792,0.952384267739,0.744309776015,1.05001189098,1.00001480591,1.57993075677,1.17595790769
399,0.150701293656,0.129969632797,1.69759,1.0772,1.54707,1.20731,0.952393637404,0.743483213307,1.05000519752,1.00001826936,1.58095203787,1.1754113012
400,0.151622401749,0.13023246525,1.70003,1.0772,1.54859,1.20762,0.95343077486,0.743817371187,1.04891891191,1.00007157095,1.57989539018,1.17515363588
401,0.150347193726,0.129659967235,1.69607,1.07964,1.54585,1.20944,0.952395213671,0.744561652055,1.05000666417,1.00002132127,1.58070780765,1.17693441668
402,0.149746685696,0.129060614536,1.69211,1.08055,1.54249,1.20975,0.952405130514,0.745661583513,1.05001013295,1.00003503771,1.57937287136,1.17767767622
403,0.148825906717,0.128451272626,1.68845,1.08146,1.53975,1.21005,0.952398111328,0.74641566751,1.05000043887,1.00001843487,1.57807604664,1.17790068574
404,0.147915136205,0.128497481813,1.6848,1.08146,1.53701,1.21005,0.952378454144,0.747260299386,1.05001131015,1.0000081484,1.57678238462,1.1782668768
405,0.147552153003,0.128451272626,1.68388,1.08116,1.5364,1.20975,0.952438104487,0.747293242643,1.050020211,1.00007925944,1.5764089326,1.17803974297
406,0.147604873723,0.128497481813,1.68358,1.08116,1.5361,1.20975,0.952383417918,0.747453785107,1.05000444992,1.00000682684,1.57609228358,1.17805614304
407,0.147294611241,0.128187704853,1.68266,1.08116,1.53549,1.20944,0.95237588695,0.747475862848,1.05000733238,1.00000166448,1.57595644971,1.17798940706
408,0.147604873723,0.128497481813,1.68327,1.08116,1.53579,1.20975,0.952387082979,0.747527972333,1.0500151055,1.00002082341,1.57594019921,1.17805938164
409,0.147915136205,0.128451272626,1.68419,1.08085,1.5364,1.20944,0.952320762547,0.74720358011,1.05007549693,1.00000869797,1.5763176128,1.17783016367
410,0.147357270797,0.128704665282,1.68419,1.08055,1.53701,1.20944,0.952375365066,0.747150380836,1.05001644974,1.00000979964,1.57638641768,1.17779771232
411,0.14821539022,0.128760938187,1.68632,1.08085,1.53823,1.20975,0.952381738414,0.746782841575,1.05000435988,1.0000049776,1.57712301492,1.1777684066
412,0.147552153003,0.128497481813,1.68388,1.08146,1.5364,1.21005,0.952370864608,0.747408091627,1.05001139532,1.00000026041,1.57644927332,1.17825094292
413,0.146994357226,0.128242550256,1.68114,1.08207,1.53427,1.21036,0.952376451326,0.748002833728,1.050010803,1.00000556242,1.57565611956,1.17859524241
414,0.146641707795,0.127932664914,1.6784,1.08207,1.53183,1.21005,0.952387167359,0.74846420105,1.05001472903,1.00002055347,1.57457220126,1.17851092461
415,0.146021404467,0.127622779572,1.67626,1.08238,1.53031,1.21005,0.952395765902,0.748885059474,1.0500030247,1.00001843491,1.57390910757,1.17867701563
416,0.145721257695,0.127887920697,1.67474,1.08207,1.52909,1.21005,0.95238315623,0.749123013435,1.05000978485,1.00001163297,1.57334513781,1.17862905081
417,0.145721257695,0.127622779572,1.67443,1.08238,1.52878,1.21005,0.95238588398,0.749171679532,1.05000067998,1.00000582578,1.57315230307,1.17856115305
418,0.145411106031,0.127668723313,1.67443,1.08238,1.52909,1.21005,0.952369910812,0.749188043793,1.05001812747,1.00000567041,1.57304180248,1.17850411081
419,0.145421110923,0.127578143737,1.67413,1.08238,1.52878,1.21005,0.952386391507,0.74930470707,1.05002009466,1.00002484896,1.57303754223,1.17868443479
420,0.145369188733,0.127578143737,1.67413,1.08238,1.52878,1.21005,0.9523502305,0.749219333866,1.05003595022,1.00000197923,1.57306773409,1.17857275986
421,0.145669228338,0.127632775873,1.67504,1.08207,1.52939,1.20975,0.952388431454,0.74904339132,1.05001340165,1.0000206166,1.57328506454,1.17845878026
422,0.145969267943,0.127632775873,1.67687,1.08207,1.53092,1.20975,0.952386415828,0.748870191659,1.05000446416,1.00000998823,1.57371072936,1.17850505551
423,0.145411106031,0.127678723213,1.67443,1.08207,1.52909,1.20975,0.952380858487,0.749080360704,1.05000953239,1.00000897988,1.57331933614,1.17854261582
424,0.145731262587,0.127632775873,1.67383,1.08268,1.52817,1.21036,0.952334446736,0.749362916079,1.05006528958,1.00001334659,1.57307320154,1.17880272151
425,0.145069149128,0.127322890531,1.67261,1.08238,1.52756,1.20975,0.952390258135,0.749497705378,1.05000443285,1.00001399285,1.57245154364,1.17854882378
426,0.145110959259,0.127322890531,1.6723,1.08268,1.52726,1.21005,0.952370390974,0.749726176378,1.05002196686,1.00000983111,1.57255561834,1.17898611088
427,0.145172816203,0.127632775873,1.67322,1.08207,1.52817,1.20975,0.952349885017,0.749379269576,1.05004602996,1.00001121589,1.57255540475,1.17844042058
428,0.145172816203,0.127632775873,1.67322,1.08207,1.52817,1.20975,0.952369508592,0.749457681821,1.05005522975,1.00004058315,1.57264576204,1.17863144714
429,0.145110959259,0.127322890531,1.67291,1.08268,1.52787,1.21005,0.952379944428,0.749752252134,1.0500180157,1.00001609944,1.57244001895,1.17894044555
430,0.144708164204,0.127622779572,1.672,1.08238,1.52726,1.21005,0.952366122388,0.749867527964,1.05002350707,1.00000681585,1.57221482324,1.17895284293
431,0.144449067277,0.127322890531,1.67047,1.08238,1.52604,1.20975,0.952386959659,0.749830298342,1.05000546916,1.0000115164,1.57195461595,1.17869919866
432,0.145120964151,0.127978720213,1.67261,1.08207,1.52756,1.21005,0.952402267763,0.749574542492,1.05001177941,1.00003359989,1.57223934583,1.17851058834
433,0.144500660823,0.127622779572,1.67017,1.08177,1.52574,1.20944,0.952435950789,0.749878677485,1.05000986994,1.00006714881,1.57171440625,1.17859512034
434,0.145473070217,0.127932664914,1.67352,1.08146,1.52817,1.20944,0.952369810155,0.749323180417,1.05001452388,1.00000213277,1.5723029767,1.17816306708
435,0.145120964151,0.128232553955,1.67261,1.08116,1.52756,1.20944,0.952390200475,0.749427224243,1.05001073775,1.00001993703,1.57238710282,1.1783897019
436,0.144800807595,0.127978720213,1.67047,1.08177,1.52574,1.20975,0.952398423303,0.749340928002,1.05001280392,1.0000305389,1.57226261008,1.1781607233
437,0.144500660823,0.127978720213,1.66925,1.08146,1.52482,1.20944,0.952367463756,0.749522892481,1.05001544173,1.00000054314,1.57162442216,1.17796848279
438,0.144500660823,0.128242550256,1.66925,1.08146,1.52482,1.20975,0.952304097189,0.749594296889,1.05014760668,1.00005986849,1.57172783608,1.17815822219
439,0.14486255372,0.127932664914,1.66956,1.08146,1.52482,1.20944,0.952374430313,0.74954650042,1.05000819106,1.00000095278,1.57150328662,1.17791478888
440,0.144510665716,0.127668723313,1.66865,1.08177,1.52421,1.20944,0.952343281575,0.749730199144,1.05004350421,1.0000018766,1.57149884329,1.17820014073
441,0.144500660823,0.127978720213,1.66895,1.08146,1.52452,1.20944,0.952376511816,0.749693649244,1.05003330805,1.00002705921,1.57142617657,1.17808822483
442,0.144500660823,0.127932664914,1.66895,1.08085,1.52452,1.20883,0.952386319797,0.749506664307,1.05000846536,1.00001369808,1.57146032222,1.1778199842
443,0.144810812487,0.127932664914,1.67078,1.08085,1.52604,1.20883,0.952371170892,0.749319498474,1.05002124894,1.00000996631,1.57183667707,1.17780787054
444,0.145110959259,0.128232553955,1.67169,1.08055,1.52665,1.20883,0.952388776896,0.749095811194,1.05000559094,1.00001354049,1.57210376442,1.17765634469
445,0.145773324232,0.128187704853,1.67474,1.08025,1.52909,1.20853,0.952379869487,0.748490728355,1.05000842342,1.00000688526,1.57274958808,1.1771884847
446,0.146331556131,0.127932664914,1.67718,1.08085,1.53092,1.20883,0.952386655044,0.748311946067,1.05000442872,1.00001020565,1.57372087869,1.1776341333
447,0.146083586714,0.127887920697,1.67657,1.08085,1.53061,1.20883,0.95236378282,0.748350767964,1.05002124707,1.0000022069,1.57369133876,1.1776731219
